sin+,sin-,v_high,v_low,voltage
28,29,10,9,-3.753250e-03
28,29,11,10,-3.754784e-03
28,29,12,11,-3.758170e-03
28,29,13,12,-3.760063e-03
28,29,14,13,-3.762319e-03
28,29,15,14,-3.771581e-03
28,29,16,15,-3.781254e-03
28,29,17,16,-3.785880e-03
28,29,18,17,-3.785649e-03
28,29,19,18,-3.785651e-03
28,29,20,19,-3.785227e-03
28,29,21,20,-3.785387e-03
28,29,22,21,-3.783757e-03
28,29,23,22,-3.780855e-03
28,29,24,23,-3.780176e-03
28,29,25,24,-3.779958e-03
28,29,26,25,-3.778086e-03
28,29,27,26,-3.775264e-03
28,29,31,30,-3.772739e-03
28,29,0,31,-3.771747e-03
29,30,1,0,-3.770421e-03
29,30,2,1,-3.767160e-03
29,30,3,2,-3.763672e-03
29,30,4,3,-3.763223e-03
29,30,5,4,-3.762060e-03
29,30,6,5,-3.758620e-03
29,30,7,6,-3.757231e-03
29,30,8,7,-3.756229e-03
29,30,9,8,-3.752814e-03
29,30,10,9,-3.749048e-03
29,30,11,10,-3.747407e-03
29,30,12,11,-3.746569e-03
29,30,13,12,-3.747366e-03
29,30,14,13,-3.748297e-03
29,30,15,14,-3.750875e-03
29,30,16,15,-3.755352e-03
29,30,17,16,-3.759654e-03
29,30,18,17,-3.762394e-03
29,30,19,18,-3.767337e-03
29,30,20,19,-3.773647e-03
29,30,21,20,-3.777867e-03
29,30,22,21,-3.777919e-03
29,30,23,22,-3.776426e-03
29,30,24,23,-3.775585e-03
29,30,25,24,-3.774662e-03
29,30,26,25,-3.774401e-03
29,30,27,26,-3.776939e-03
29,30,28,27,-3.779376e-03
29,30,0,31,-3.780198e-03
30,31,1,0,-3.779604e-03
30,31,2,1,-3.781173e-03
30,31,3,2,-3.785989e-03
30,31,4,3,-3.788593e-03
30,31,5,4,-3.789007e-03
30,31,6,5,-3.790866e-03
30,31,7,6,-3.790349e-03
30,31,8,7,-3.785172e-03
30,31,9,8,-3.780941e-03
30,31,10,9,-3.777027e-03
30,31,11,10,-3.770991e-03
30,31,12,11,-3.764371e-03
30,31,13,12,-3.759503e-03
30,31,14,13,-3.756168e-03
30,31,15,14,-3.752712e-03
30,31,16,15,-3.749956e-03
30,31,17,16,-3.751006e-03
30,31,18,17,-3.750883e-03
30,31,19,18,-3.749022e-03
30,31,20,19,-3.748488e-03
30,31,21,20,-3.747351e-03
30,31,22,21,-3.743892e-03
30,31,23,22,-3.741891e-03
30,31,24,23,-3.743553e-03
30,31,25,24,-3.747080e-03
30,31,26,25,-3.749451e-03
30,31,27,26,-3.750648e-03
30,31,28,27,-3.752456e-03
30,31,29,28,-3.755376e-03
31,0,2,1,-3.757520e-03
31,0,3,2,-3.758152e-03
31,0,4,3,-3.758927e-03
31,0,5,4,-3.754483e-03
31,0,6,5,-3.749670e-03
31,0,7,6,-3.746346e-03
31,0,8,7,-3.746720e-03
31,0,9,8,-3.749598e-03
31,0,10,9,-3.750096e-03
31,0,11,10,-3.748696e-03
31,0,12,11,-3.750514e-03
31,0,13,12,-3.753431e-03
31,0,14,13,-3.755613e-03
31,0,15,14,-3.756751e-03
31,0,16,15,-3.759351e-03
31,0,17,16,-3.763461e-03
31,0,18,17,-3.766128e-03
31,0,19,18,-3.767641e-03
31,0,20,19,-3.769738e-03
31,0,21,20,-3.771320e-03
31,0,22,21,-3.774022e-03
31,0,23,22,-3.774970e-03
31,0,24,23,-3.776009e-03
31,0,25,24,-3.776263e-03
31,0,26,25,-3.774765e-03
31,0,27,26,-3.775368e-03
31,0,28,27,-3.778785e-03
31,0,29,28,-3.782526e-03
31,0,30,29,-3.783618e-03
