sin+,sin-,v_high,v_low,voltage
8,9,28,12,-3.917781e-04
8,9,29,13,-3.127197e-04
8,9,30,14,-2.625656e-04
8,9,31,15,-2.287582e-04
8,9,0,16,-2.106539e-04
8,9,1,17,-2.059915e-04
8,9,2,18,-2.055934e-04
8,9,3,19,-2.108819e-04
8,9,4,20,-2.527119e-04
8,9,5,21,-3.152408e-04
8,9,6,22,-4.589931e-04
8,9,7,23,-7.939592e-04
8,9,10,26,6.992514e-04
8,9,11,27,6.398279e-04
8,9,12,28,3.879216e-04
8,9,13,29,3.082285e-04
8,9,14,30,2.608288e-04
8,9,15,31,2.286838e-04
9,10,16,0,1.837185e-04
9,10,17,1,1.655609e-04
9,10,18,2,1.587051e-04
9,10,19,3,1.646600e-04
9,10,20,4,1.721204e-04
9,10,21,5,1.981067e-04
9,10,22,6,2.600916e-04
9,10,23,7,4.023185e-04
9,10,24,8,7.396377e-04
9,10,27,11,-7.946927e-04
9,10,28,12,-5.292980e-04
9,10,29,13,-3.779713e-04
9,10,30,14,-2.790370e-04
9,10,31,15,-2.016912e-04
9,10,0,16,-1.853754e-04
9,10,1,17,-1.668570e-04
9,10,2,18,-1.627057e-04
9,10,3,19,-1.535410e-04
9,10,4,20,-1.748201e-04
9,10,5,21,-2.175879e-04
9,10,6,22,-2.653345e-04
9,10,7,23,-4.053051e-04
9,10,8,24,-7.283777e-04
9,10,11,27,7.857659e-04
9,10,12,28,5.253775e-04
9,10,13,29,3.702376e-04
9,10,14,30,2.769557e-04
9,10,15,31,2.172014e-04
10,11,16,0,1.474354e-04
10,11,17,1,1.211220e-04
10,11,18,2,1.113434e-04
10,11,19,3,1.023789e-04
10,11,20,4,1.092474e-04
10,11,21,5,1.212072e-04
10,11,22,6,1.451271e-04
10,11,23,7,2.052361e-04
10,11,24,8,3.440783e-04
10,11,25,9,6.666264e-04
10,11,28,12,-4.100364e-04
10,11,29,13,-4.015224e-04
10,11,30,14,-2.661252e-04
10,11,31,15,-1.848357e-04
10,11,0,16,-1.405288e-04
10,11,1,17,-1.196717e-04
10,11,2,18,-1.130384e-04
10,11,3,19,-1.052236e-04
10,11,4,20,-1.123672e-04
10,11,5,21,-1.582362e-04
10,11,6,22,-1.509999e-04
10,11,7,23,-2.091162e-04
10,11,8,24,-3.439132e-04
10,11,9,25,-6.727093e-04
10,11,12,28,4.054448e-04
10,11,13,29,3.934839e-04
10,11,14,30,2.638107e-04
10,11,15,31,1.833071e-04
11,12,16,0,1.549758e-04
11,12,17,1,1.505349e-04
11,12,18,2,1.145868e-04
11,12,19,3,1.156061e-04
11,12,20,4,1.090823e-04
11,12,21,5,1.141421e-04
11,12,22,6,1.358023e-04
11,12,23,7,1.759018e-04
11,12,24,8,2.798553e-04
11,12,25,9,5.030233e-04
11,12,26,10,1.061358e-03
11,12,29,13,-3.651615e-04
11,12,30,14,-3.621405e-04
11,12,31,15,-2.116048e-04
11,12,0,16,-1.473845e-04
11,12,1,17,-1.255917e-04
11,12,2,18,-1.146423e-04
11,12,3,19,-1.048789e-04
11,12,4,20,-1.102021e-04
11,12,5,21,-1.171216e-04
11,12,6,22,-1.363964e-04
11,12,7,23,-1.747757e-04
11,12,8,24,-2.837997e-04
11,12,9,25,-5.172478e-04
11,12,10,26,-1.064289e-03
11,12,13,29,3.548612e-04
11,12,14,30,3.525758e-04
11,12,15,31,2.248782e-04
12,13,16,0,5.151272e-05
12,13,17,1,4.386836e-05
12,13,18,2,3.797493e-05
12,13,19,3,3.340003e-05
12,13,20,4,3.502621e-05
12,13,21,5,3.396811e-05
12,13,22,6,3.733908e-05
12,13,23,7,4.688852e-05
12,13,24,8,6.962820e-05
12,13,25,9,1.195271e-04
12,13,26,10,2.188026e-04
12,13,27,11,4.283194e-04
12,13,30,14,-5.164606e-05
12,13,31,15,-8.188206e-05
12,13,0,16,-5.973492e-05
12,13,1,17,-4.697423e-05
12,13,2,18,-3.902518e-05
12,13,3,19,-3.769411e-05
12,13,4,20,-3.722213e-05
12,13,5,21,-3.550595e-05
12,13,6,22,-3.928320e-05
12,13,7,23,-5.124552e-05
12,13,8,24,-7.283814e-05
12,13,9,25,-1.194833e-04
12,13,10,26,-2.223987e-04
12,13,11,27,-4.288878e-04
12,13,14,30,5.075174e-05
12,13,15,31,8.023942e-05
13,14,16,0,1.470002e-04
13,14,17,1,1.227612e-04
13,14,18,2,9.922534e-05
13,14,19,3,8.956258e-05
13,14,20,4,8.573704e-05
13,14,21,5,8.343747e-05
13,14,22,6,8.457452e-05
13,14,23,7,1.146922e-04
13,14,24,8,1.214088e-04
13,14,25,9,1.472202e-04
13,14,26,10,2.264220e-04
13,14,27,11,3.738076e-04
13,14,28,12,6.212413e-04
13,14,31,15,-1.161428e-04
13,14,0,16,-1.703434e-04
13,14,1,17,-1.214312e-04
13,14,2,18,-1.274256e-04
13,14,3,19,-9.659005e-05
13,14,4,20,-8.984395e-05
13,14,5,21,-8.541154e-05
13,14,6,22,-8.719203e-05
13,14,7,23,-9.831353e-05
13,14,8,24,-1.183449e-04
13,14,9,25,-1.540161e-04
13,14,10,26,-2.525921e-04
13,14,11,27,-4.042339e-04
13,14,12,28,-6.441311e-04
13,14,15,31,1.251712e-04
14,15,16,0,2.955471e-04
14,15,17,1,2.273991e-04
14,15,18,2,1.769325e-04
14,15,19,3,1.499837e-04
14,15,20,4,1.366440e-04
14,15,21,5,1.294365e-04
14,15,22,6,1.239865e-04
14,15,23,7,1.292400e-04
14,15,24,8,1.468987e-04
14,15,25,9,1.803092e-04
14,15,26,10,2.343693e-04
14,15,27,11,3.046476e-04
14,15,28,12,4.213778e-04
14,15,29,13,4.850492e-04
14,15,0,16,-1.953667e-04
14,15,1,17,-2.224637e-04
14,15,2,18,-1.779911e-04
14,15,3,19,-1.534995e-04
14,15,4,20,-1.399616e-04
14,15,5,21,-1.314123e-04
14,15,6,22,-1.254674e-04
14,15,7,23,-1.308425e-04
14,15,8,24,-1.478739e-04
14,15,9,25,-1.819856e-04
14,15,10,26,-2.376983e-04
14,15,11,27,-3.072781e-04
14,15,12,28,-4.228187e-04
14,15,13,29,-4.858478e-04
15,16,17,1,2.393090e-04
15,16,18,2,2.666784e-04
15,16,19,3,2.494493e-04
15,16,20,4,1.943081e-04
15,16,21,5,1.674303e-04
15,16,22,6,1.533363e-04
15,16,23,7,1.484897e-04
15,16,24,8,1.179567e-04
15,16,25,9,1.687768e-04
15,16,26,10,1.964051e-04
15,16,27,11,2.420392e-04
15,16,28,12,2.869594e-04
15,16,29,13,2.935758e-04
15,16,30,14,3.888442e-04
15,16,1,17,-2.532442e-04
15,16,2,18,-2.738255e-04
15,16,3,19,-2.163774e-04
15,16,4,20,-1.944155e-04
15,16,5,21,-1.948566e-04
15,16,6,22,-1.632905e-04
15,16,7,23,-1.487653e-04
15,16,8,24,-1.606575e-04
15,16,9,25,-1.757367e-04
15,16,10,26,-2.132512e-04
15,16,11,27,-2.701869e-04
15,16,12,28,-3.031436e-04
15,16,13,29,-3.308461e-04
15,16,14,30,-4.122181e-04
16,17,18,2,2.930640e-04
16,17,19,3,3.216196e-04
16,17,20,4,2.574375e-04
16,17,21,5,2.111321e-04
16,17,22,6,1.767429e-04
16,17,23,7,1.559646e-04
16,17,24,8,1.445357e-04
16,17,25,9,1.561956e-04
16,17,26,10,1.725079e-04
16,17,27,11,1.899468e-04
16,17,28,12,2.162074e-04
16,17,29,13,2.265698e-04
16,17,30,14,2.587146e-04
16,17,31,15,3.453929e-04
16,17,2,18,-3.010217e-04
16,17,3,19,-3.230885e-04
16,17,4,20,-2.574131e-04
16,17,5,21,-2.094998e-04
16,17,6,22,-1.781658e-04
16,17,7,23,-1.569887e-04
16,17,8,24,-1.518439e-04
16,17,9,25,-1.576587e-04
16,17,10,26,-1.734876e-04
16,17,11,27,-1.929202e-04
16,17,12,28,-2.182805e-04
16,17,13,29,-2.211224e-04
16,17,14,30,-2.613491e-04
16,17,15,31,-3.467437e-04
17,18,16,0,-3.154093e-04
17,18,19,3,3.640385e-04
17,18,20,4,3.265098e-04
17,18,21,5,2.456504e-04
17,18,22,6,1.927661e-04
17,18,23,7,1.597363e-04
17,18,24,8,1.320433e-04
17,18,25,9,1.239243e-04
17,18,26,10,1.203989e-04
17,18,27,11,1.611906e-04
17,18,28,12,1.661334e-04
17,18,29,13,1.576279e-04
17,18,30,14,1.657083e-04
17,18,31,15,1.821635e-04
17,18,0,16,3.243431e-04
17,18,3,19,-3.371309e-04
17,18,4,20,-3.271328e-04
17,18,5,21,-2.463128e-04
17,18,6,22,-1.903072e-04
17,18,7,23,-1.404544e-04
17,18,8,24,-1.310001e-04
17,18,9,25,-1.225542e-04
17,18,10,26,-1.337975e-04
17,18,11,27,-1.564618e-04
17,18,12,28,-1.558078e-04
17,18,13,29,-9.405392e-05
17,18,14,30,-1.675471e-04
17,18,15,31,-2.047325e-04
18,19,16,0,-1.703465e-04
18,19,17,1,-2.185178e-04
18,19,20,4,2.939290e-04
18,19,21,5,2.508812e-04
18,19,22,6,1.731318e-04
18,19,23,7,1.235134e-04
18,19,24,8,9.319045e-05
18,19,25,9,8.352966e-05
18,19,26,10,9.007237e-05
18,19,27,11,8.652498e-05
18,19,28,12,5.183375e-05
18,19,29,13,9.761308e-05
18,19,30,14,9.568925e-05
18,19,31,15,1.659335e-04
18,19,0,16,2.100411e-04
18,19,1,17,2.517333e-04
18,19,4,20,-3.200311e-04
18,19,5,21,-2.606971e-04
18,19,6,22,-1.722502e-04
18,19,7,23,-1.180417e-04
18,19,8,24,-8.122640e-05
18,19,9,25,-7.873038e-05
18,19,10,26,-9.285987e-05
18,19,11,27,-1.035131e-04
18,19,12,28,-1.028138e-04
18,19,13,29,-9.809242e-05
18,19,14,30,-1.058284e-04
18,19,15,31,-1.192654e-04
19,20,16,0,-1.720717e-04
19,20,17,1,-2.087524e-04
19,20,18,2,-3.519978e-04
19,20,21,5,2.543182e-04
19,20,22,6,2.183016e-04
19,20,23,7,1.454767e-04
19,20,24,8,1.119900e-04
19,20,25,9,9.799097e-05
19,20,26,10,9.333622e-05
19,20,27,11,9.655771e-05
19,20,28,12,9.787492e-05
19,20,29,13,9.542864e-05
19,20,30,14,1.002345e-04
19,20,31,15,1.167264e-04
19,20,0,16,1.381463e-04
19,20,1,17,2.035969e-04
19,20,2,18,3.509151e-04
19,20,5,21,-2.562832e-04
19,20,6,22,-2.204779e-04
19,20,7,23,-1.486858e-04
19,20,8,24,-1.132701e-04
19,20,9,25,-9.792238e-05
19,20,10,26,-9.479428e-05
19,20,11,27,-9.732867e-05
19,20,12,28,-9.894139e-05
19,20,13,29,-9.016567e-05
19,20,14,30,-1.013408e-04
19,20,15,31,-1.129415e-04
20,21,16,0,-1.256624e-04
20,21,17,1,-1.631258e-04
20,21,18,2,-2.408613e-04
20,21,19,3,-3.742035e-04
20,21,22,6,1.559736e-04
20,21,23,7,1.621518e-04
20,21,24,8,1.222949e-04
20,21,25,9,1.027970e-04
20,21,26,10,9.700527e-05
20,21,27,11,8.991100e-05
20,21,28,12,9.682880e-05
20,21,29,13,9.518812e-05
20,21,30,14,9.424619e-05
20,21,31,15,1.015721e-04
20,21,0,16,1.230580e-04
20,21,1,17,1.629777e-04
20,21,2,18,2.362555e-04
20,21,3,19,3.704774e-04
20,21,6,22,-1.570176e-04
20,21,7,23,-1.651006e-04
20,21,8,24,-1.229311e-04
20,21,9,25,-1.041016e-04
20,21,10,26,-9.902142e-05
20,21,11,27,-9.602292e-05
20,21,12,28,-9.856946e-05
20,21,13,29,-9.754013e-05
20,21,14,30,-9.608027e-05
20,21,15,31,-1.041570e-04
21,22,16,0,-1.529177e-04
21,22,17,1,-1.906422e-04
21,22,18,2,-2.453909e-04
21,22,19,3,-3.275180e-04
21,22,20,4,-4.713955e-04
21,22,23,7,1.838087e-04
21,22,24,8,2.097826e-04
21,22,25,9,1.690614e-04
21,22,26,10,1.522212e-04
21,22,27,11,1.454178e-04
21,22,28,12,1.435322e-04
21,22,29,13,1.353723e-04
21,22,30,14,1.332131e-04
21,22,31,15,1.388132e-04
21,22,0,16,1.535462e-04
21,22,1,17,1.884512e-04
21,22,2,18,2.451934e-04
21,22,3,19,3.237270e-04
21,22,4,20,4.694518e-04
21,22,7,23,-1.824794e-04
21,22,8,24,-2.119644e-04
21,22,9,25,-1.717867e-04
21,22,10,26,-1.523754e-04
21,22,11,27,-1.446029e-04
21,22,12,28,-1.446387e-04
21,22,13,29,-1.377534e-04
21,22,14,30,-1.335156e-04
21,22,15,31,-1.395863e-04
22,23,16,0,-1.681247e-04
22,23,17,1,-1.946191e-04
22,23,18,2,-2.255304e-04
22,23,19,3,-2.772118e-04
22,23,20,4,-3.370612e-04
22,23,21,5,-4.269789e-04
22,23,24,8,2.296412e-04
22,23,25,9,2.585863e-04
22,23,26,10,2.095902e-04
22,23,27,11,1.999190e-04
22,23,28,12,1.850909e-04
22,23,29,13,1.690455e-04
22,23,30,14,1.496134e-04
22,23,31,15,1.579590e-04
22,23,0,16,1.820470e-04
22,23,1,17,1.989238e-04
22,23,2,18,2.247492e-04
22,23,3,19,2.803978e-04
22,23,4,20,3.376411e-04
22,23,5,21,4.244503e-04
22,23,8,24,-2.320758e-04
22,23,9,25,-2.505616e-04
22,23,10,26,-2.201946e-04
22,23,11,27,-2.173669e-04
22,23,12,28,-1.912369e-04
22,23,13,29,-1.727155e-04
22,23,14,30,-1.718192e-04
22,23,15,31,-1.639605e-04
23,24,16,0,-1.742918e-04
23,24,17,1,-1.830746e-04
23,24,18,2,-2.038560e-04
23,24,19,3,-2.283867e-04
23,24,20,4,-2.555262e-04
23,24,21,5,-2.948104e-04
23,24,22,6,-3.812114e-04
23,24,25,9,2.795958e-04
23,24,26,10,3.050560e-04
23,24,27,11,2.643100e-04
23,24,28,12,2.345559e-04
23,24,29,13,2.091372e-04
23,24,30,14,1.860267e-04
23,24,31,15,1.749537e-04
23,24,0,16,1.729921e-04
23,24,1,17,1.783952e-04
23,24,2,18,2.016000e-04
23,24,3,19,2.258303e-04
23,24,4,20,2.549356e-04
23,24,5,21,2.909416e-04
23,24,6,22,3.777376e-04
23,24,9,25,-2.808477e-04
23,24,10,26,-3.076838e-04
23,24,11,27,-2.665966e-04
23,24,12,28,-2.368067e-04
23,24,13,29,-2.103144e-04
23,24,14,30,-1.894542e-04
23,24,15,31,-1.778760e-04
24,25,16,0,-1.637381e-04
24,25,17,1,-1.653580e-04
24,25,18,2,-1.691153e-04
24,25,19,3,-1.850657e-04
24,25,20,4,-1.973239e-04
24,25,21,5,-2.122687e-04
24,25,22,6,-2.458589e-04
24,25,23,7,-3.303432e-04
24,25,26,10,3.184295e-04
24,25,27,11,3.562855e-04
24,25,28,12,2.916838e-04
24,25,29,13,2.341429e-04
24,25,30,14,2.010568e-04
24,25,31,15,1.746396e-04
24,25,0,16,1.635109e-04
24,25,1,17,1.634817e-04
24,25,2,18,1.697463e-04
24,25,3,19,1.919225e-04
24,25,4,20,1.952475e-04
24,25,5,21,2.091235e-04
24,25,6,22,2.442095e-04
24,25,7,23,3.292654e-04
24,25,10,26,-3.278518e-04
24,25,11,27,-3.650600e-04
24,25,12,28,-2.929517e-04
24,25,13,29,-2.282974e-04
24,25,14,30,-2.034955e-04
24,25,15,31,-1.781941e-04
25,26,16,0,-1.465186e-04
25,26,17,1,-1.221703e-04
25,26,18,2,-1.295878e-04
25,26,19,3,-1.445694e-04
25,26,20,4,-1.440818e-04
25,26,21,5,-1.506216e-04
25,26,22,6,-1.642199e-04
25,26,23,7,-1.878712e-04
25,26,24,8,-2.856264e-04
25,26,27,11,3.748570e-04
25,26,28,12,3.423646e-04
25,26,29,13,2.637617e-04
25,26,30,14,1.944914e-04
25,26,31,15,1.853862e-04
25,26,0,16,1.402239e-04
25,26,1,17,1.405615e-04
25,26,2,18,1.200263e-04
25,26,3,19,1.448000e-04
25,26,4,20,1.418234e-04
25,26,5,21,1.480932e-04
25,26,6,22,1.601271e-04
25,26,7,23,1.970594e-04
25,26,8,24,2.954364e-04
25,26,11,27,-3.721234e-04
25,26,12,28,-3.544442e-04
25,26,13,29,-2.499925e-04
25,26,14,30,-2.054672e-04
25,26,15,31,-1.663790e-04
26,27,16,0,-1.197552e-04
26,27,17,1,-9.758089e-05
26,27,18,2,-9.536117e-05
26,27,19,3,-9.785729e-05
26,27,20,4,-9.656693e-05
26,27,21,5,-9.755407e-05
26,27,22,6,-9.939541e-05
26,27,23,7,-1.157247e-04
26,27,24,8,-1.521292e-04
26,27,25,9,-2.348226e-04
26,27,28,12,3.002132e-04
26,27,29,13,2.676555e-04
26,27,30,14,1.822737e-04
26,27,31,15,1.344415e-04
26,27,0,16,1.107936e-04
26,27,1,17,8.923477e-05
26,27,2,18,9.385672e-05
26,27,3,19,9.464037e-05
26,27,4,20,9.386982e-05
26,27,5,21,9.623044e-05
26,27,6,22,9.827797e-05
26,27,7,23,1.121773e-04
26,27,8,24,1.474795e-04
26,27,9,25,2.328152e-04
26,27,12,28,-3.016210e-04
26,27,13,29,-2.675594e-04
26,27,14,30,-1.836719e-04
26,27,15,31,-1.329606e-04
27,28,16,0,-1.160534e-04
27,28,17,1,-1.030418e-04
27,28,18,2,-9.807281e-05
27,28,19,3,-9.842613e-05
27,28,20,4,-9.819634e-05
27,28,21,5,-9.588509e-05
27,28,22,6,-9.589907e-05
27,28,23,7,-1.076798e-04
27,28,24,8,-1.330705e-04
27,28,25,9,-1.923150e-04
27,28,26,10,-3.382802e-04
27,28,29,13,2.693409e-04
27,28,30,14,2.315299e-04
27,28,31,15,1.566482e-04
27,28,0,16,1.167261e-04
27,28,1,17,1.031192e-04
27,28,2,18,9.652849e-05
27,28,3,19,9.647918e-05
27,28,4,20,9.465831e-05
27,28,5,21,7.187241e-05
27,28,6,22,9.207853e-05
27,28,7,23,1.056052e-04
27,28,8,24,1.305550e-04
27,28,9,25,1.921083e-04
27,28,10,26,3.364657e-04
27,28,13,29,-2.709847e-04
27,28,14,30,-2.339024e-04
27,28,15,31,-1.571078e-04
28,29,16,0,-1.269006e-04
28,29,17,1,-1.079728e-04
28,29,18,2,-1.023500e-04
28,29,19,3,-1.022803e-04
28,29,20,4,-9.802288e-05
28,29,21,5,-9.469668e-05
28,29,22,6,-9.186609e-05
28,29,23,7,-9.794083e-05
28,29,24,8,-1.167279e-04
28,29,25,9,-1.525595e-04
28,29,26,10,-2.267299e-04
28,29,27,11,-3.590670e-04
28,29,30,14,1.685481e-04
28,29,31,15,1.700574e-04
28,29,0,16,1.293666e-04
28,29,1,17,1.087381e-04
28,29,2,18,1.007743e-04
28,29,3,19,9.947960e-05
28,29,4,20,9.427038e-05
28,29,5,21,9.348406e-05
28,29,6,22,9.073128e-05
28,29,7,23,9.719553e-05
28,29,8,24,1.122425e-04
28,29,9,25,1.515394e-04
28,29,10,26,2.250789e-04
28,29,11,27,3.573546e-04
28,29,14,30,-1.707802e-04
28,29,15,31,-1.732693e-04
