sin+,sin-,v_high,v_low,voltage
8,9,12,11,-2.724957e-03
8,9,13,12,-2.721027e-03
8,9,14,13,-2.720523e-03
8,9,15,14,-2.729534e-03
8,9,16,15,-2.732869e-03
8,9,17,16,-2.719753e-03
8,9,18,17,-2.731881e-03
8,9,19,18,-2.734527e-03
8,9,20,19,-2.735009e-03
8,9,21,20,-2.728190e-03
8,9,22,21,-2.722824e-03
8,9,23,22,-2.728180e-03
8,9,24,23,-2.730212e-03
8,9,25,24,-2.713637e-03
8,9,26,25,-2.730483e-03
8,9,27,26,-2.721585e-03
8,9,28,27,-2.721798e-03
8,9,29,28,-2.726515e-03
8,9,30,29,-2.733853e-03
8,9,31,30,-2.725932e-03
8,9,0,31,-2.722366e-03
9,10,1,0,-2.704591e-03
9,10,2,1,-2.714489e-03
9,10,3,2,-2.717200e-03
9,10,4,3,-2.724613e-03
9,10,5,4,-2.710227e-03
9,10,6,5,-2.719080e-03
9,10,7,6,-2.724777e-03
9,10,8,7,-2.714361e-03
9,10,12,11,-2.722578e-03
9,10,13,12,-2.732112e-03
9,10,14,13,-2.711497e-03
9,10,15,14,-2.717702e-03
9,10,16,15,-2.734759e-03
9,10,17,16,-2.726340e-03
9,10,18,17,-2.721362e-03
9,10,19,18,-2.707340e-03
9,10,20,19,-2.722535e-03
9,10,21,20,-2.733474e-03
9,10,22,21,-2.726582e-03
9,10,23,22,-2.705832e-03
9,10,24,23,-2.702422e-03
9,10,25,24,-2.731681e-03
9,10,26,25,-2.717163e-03
9,10,27,26,-2.709553e-03
9,10,28,27,-2.715863e-03
9,10,29,28,-2.710504e-03
9,10,30,29,-2.727737e-03
9,10,31,30,-2.722001e-03
9,10,0,31,-2.718191e-03
10,11,1,0,-2.709396e-03
10,11,2,1,-2.706321e-03
10,11,3,2,-2.708204e-03
10,11,4,3,-2.721748e-03
10,11,5,4,-2.718773e-03
10,11,6,5,-2.718200e-03
10,11,7,6,-2.721215e-03
10,11,8,7,-2.714731e-03
10,11,9,8,-2.723794e-03
10,11,13,12,-2.712038e-03
10,11,14,13,-2.712576e-03
10,11,15,14,-2.717738e-03
10,11,16,15,-2.703535e-03
10,11,17,16,-2.708408e-03
10,11,18,17,-2.722519e-03
10,11,19,18,-2.722100e-03
10,11,20,19,-2.735734e-03
10,11,21,20,-2.727028e-03
10,11,22,21,-2.712619e-03
10,11,23,22,-2.705933e-03
10,11,24,23,-2.721906e-03
10,11,25,24,-2.729665e-03
10,11,26,25,-2.736240e-03
10,11,27,26,-2.735962e-03
10,11,28,27,-2.710731e-03
10,11,29,28,-2.698903e-03
10,11,30,29,-2.696679e-03
10,11,31,30,-2.715897e-03
10,11,0,31,-2.718938e-03
11,12,1,0,-2.735262e-03
11,12,2,1,-2.739972e-03
11,12,3,2,-2.726947e-03
11,12,4,3,-2.728150e-03
11,12,5,4,-2.717385e-03
11,12,6,5,-2.720686e-03
11,12,7,6,-2.698615e-03
11,12,8,7,-2.728354e-03
11,12,9,8,-2.730429e-03
11,12,10,9,-2.704008e-03
11,12,14,13,-2.719273e-03
11,12,15,14,-2.708632e-03
11,12,16,15,-2.720768e-03
11,12,17,16,-2.730979e-03
11,12,18,17,-2.725625e-03
11,12,19,18,-2.722910e-03
11,12,20,19,-2.711636e-03
11,12,21,20,-2.703847e-03
11,12,22,21,-2.719794e-03
11,12,23,22,-2.729377e-03
11,12,24,23,-2.724129e-03
11,12,25,24,-2.722553e-03
11,12,26,25,-2.720703e-03
11,12,27,26,-2.700213e-03
11,12,28,27,-2.719129e-03
11,12,29,28,-2.712978e-03
11,12,30,29,-2.722191e-03
11,12,31,30,-2.724663e-03
11,12,0,31,-2.718856e-03
12,13,1,0,-2.710403e-03
12,13,2,1,-2.699993e-03
12,13,3,2,-2.728304e-03
12,13,4,3,-2.721337e-03
12,13,5,4,-2.721979e-03
12,13,6,5,-2.705377e-03
12,13,7,6,-2.708448e-03
12,13,8,7,-2.717774e-03
12,13,9,8,-2.719400e-03
12,13,10,9,-2.727786e-03
12,13,11,10,-2.714342e-03
12,13,15,14,-2.716093e-03
12,13,16,15,-2.725438e-03
12,13,17,16,-2.725292e-03
12,13,18,17,-2.707581e-03
12,13,19,18,-2.719949e-03
12,13,20,19,-2.713846e-03
12,13,21,20,-2.712890e-03
12,13,22,21,-2.719055e-03
12,13,23,22,-2.726964e-03
12,13,24,23,-2.717714e-03
12,13,25,24,-2.725868e-03
12,13,26,25,-2.710180e-03
12,13,27,26,-2.722685e-03
12,13,28,27,-2.714467e-03
12,13,29,28,-2.702776e-03
12,13,30,29,-2.707592e-03
12,13,31,30,-2.723442e-03
12,13,0,31,-2.739175e-03
13,14,1,0,-2.728050e-03
13,14,2,1,-2.716598e-03
13,14,3,2,-2.720862e-03
13,14,4,3,-2.701042e-03
13,14,5,4,-2.696731e-03
13,14,6,5,-2.708741e-03
13,14,7,6,-2.720310e-03
13,14,8,7,-2.721170e-03
13,14,9,8,-2.703862e-03
13,14,10,9,-2.708640e-03
13,14,11,10,-2.718338e-03
13,14,12,11,-2.733789e-03
13,14,16,15,-2.716770e-03
13,14,17,16,-2.712547e-03
13,14,18,17,-2.708956e-03
13,14,19,18,-2.722272e-03
13,14,20,19,-2.730259e-03
13,14,21,20,-2.737385e-03
13,14,22,21,-2.728127e-03
13,14,23,22,-2.720515e-03
13,14,24,23,-2.698360e-03
13,14,25,24,-2.716752e-03
13,14,26,25,-2.701448e-03
13,14,27,26,-2.728826e-03
13,14,28,27,-2.735421e-03
13,14,29,28,-2.727529e-03
13,14,30,29,-2.723377e-03
13,14,31,30,-2.718116e-03
13,14,0,31,-2.727597e-03
14,15,1,0,-2.736363e-03
14,15,2,1,-2.718899e-03
14,15,3,2,-2.719586e-03
14,15,4,3,-2.718056e-03
14,15,5,4,-2.717179e-03
14,15,6,5,-2.727121e-03
14,15,7,6,-2.727861e-03
14,15,8,7,-2.719068e-03
14,15,9,8,-2.707763e-03
14,15,10,9,-2.708944e-03
14,15,11,10,-2.721903e-03
14,15,12,11,-2.732261e-03
14,15,13,12,-2.722372e-03
14,15,17,16,-2.724001e-03
14,15,18,17,-2.739155e-03
14,15,19,18,-2.739262e-03
14,15,20,19,-2.719475e-03
14,15,21,20,-2.718362e-03
14,15,22,21,-2.704692e-03
14,15,23,22,-2.717268e-03
14,15,24,23,-2.729520e-03
14,15,25,24,-2.721974e-03
14,15,26,25,-2.717290e-03
14,15,27,26,-2.701817e-03
14,15,28,27,-2.700622e-03
14,15,29,28,-2.724155e-03
14,15,30,29,-2.726111e-03
14,15,31,30,-2.719478e-03
14,15,0,31,-2.722372e-03
15,16,1,0,-2.714476e-03
15,16,2,1,-2.721408e-03
15,16,3,2,-2.707582e-03
15,16,4,3,-2.711586e-03
15,16,5,4,-2.707305e-03
15,16,6,5,-2.719485e-03
15,16,7,6,-2.721830e-03
15,16,8,7,-2.698302e-03
15,16,9,8,-2.705006e-03
15,16,10,9,-2.716081e-03
15,16,11,10,-2.720117e-03
15,16,12,11,-2.733788e-03
15,16,13,12,-2.727222e-03
15,16,14,13,-2.714527e-03
15,16,18,17,-2.716324e-03
15,16,19,18,-2.722138e-03
15,16,20,19,-2.735431e-03
15,16,21,20,-2.722433e-03
15,16,22,21,-2.719087e-03
15,16,23,22,-2.713618e-03
15,16,24,23,-2.699276e-03
15,16,25,24,-2.720248e-03
15,16,26,25,-2.721303e-03
15,16,27,26,-2.719883e-03
15,16,28,27,-2.719332e-03
15,16,29,28,-2.711913e-03
15,16,30,29,-2.726755e-03
15,16,31,30,-2.734792e-03
15,16,0,31,-2.728320e-03
16,17,1,0,-2.723059e-03
16,17,2,1,-2.729562e-03
16,17,3,2,-2.712903e-03
16,17,4,3,-2.726859e-03
16,17,5,4,-2.722467e-03
16,17,6,5,-2.711944e-03
16,17,7,6,-2.725062e-03
16,17,8,7,-2.734322e-03
16,17,9,8,-2.716324e-03
16,17,10,9,-2.714901e-03
16,17,11,10,-2.725042e-03
16,17,12,11,-2.731941e-03
16,17,13,12,-2.732721e-03
16,17,14,13,-2.728175e-03
16,17,15,14,-2.739660e-03
16,17,19,18,-2.727108e-03
16,17,20,19,-2.725246e-03
16,17,21,20,-2.708766e-03
16,17,22,21,-2.731262e-03
16,17,23,22,-2.737965e-03
16,17,24,23,-2.726641e-03
16,17,25,24,-2.738207e-03
16,17,26,25,-2.724850e-03
16,17,27,26,-2.724185e-03
16,17,28,27,-2.707081e-03
16,17,29,28,-2.725614e-03
16,17,30,29,-2.718148e-03
