sin+,sin-,v_high,v_low,voltage
28,29,12,11,-5.251483e-06
28,29,13,12,-3.960950e-06
28,29,14,13,-2.916163e-06
28,29,15,14,-4.092615e-06
28,29,16,15,-5.764430e-06
28,29,17,16,-6.776910e-06
28,29,18,17,-8.176016e-06
28,29,19,18,-6.184030e-06
28,29,20,19,-6.907289e-06
28,29,21,20,-6.542073e-06
28,29,22,21,-1.217605e-05
28,29,23,22,-1.583546e-05
28,29,24,23,-2.740343e-05
28,29,25,24,-4.781340e-05
28,29,26,25,-8.058585e-05
28,29,27,26,-1.412957e-04
28,29,31,30,-1.019469e-04
28,29,0,31,-5.578203e-05
29,30,1,0,-5.043916e-05
29,30,2,1,-2.810606e-05
29,30,3,2,-6.832314e-06
29,30,4,3,-1.842501e-05
29,30,5,4,-1.770319e-05
29,30,6,5,-1.999265e-05
29,30,7,6,-1.738811e-05
29,30,8,7,-7.389497e-06
29,30,9,8,-1.217486e-05
29,30,10,9,-1.032145e-05
29,30,11,10,-1.069036e-05
29,30,12,11,-4.247373e-06
29,30,13,12,-3.160651e-06
29,30,14,13,-4.855077e-06
29,30,15,14,-8.819621e-06
29,30,16,15,-7.989817e-06
29,30,17,16,-8.599131e-06
29,30,18,17,-9.833736e-06
29,30,19,18,-7.860185e-06
29,30,20,19,-3.383061e-06
29,30,21,20,-4.949072e-06
29,30,22,21,-1.846886e-05
29,30,23,22,-1.860312e-05
29,30,24,23,-2.920800e-05
29,30,25,24,-4.325931e-05
29,30,26,25,-6.192421e-05
29,30,27,26,-8.339393e-05
29,30,28,27,-1.568689e-04
29,30,0,31,-1.138849e-04
30,31,1,0,-1.061452e-04
30,31,2,1,-4.327918e-05
30,31,3,2,-7.266238e-06
30,31,4,3,-5.309563e-05
30,31,5,4,-3.036894e-05
30,31,6,5,-2.523597e-05
30,31,7,6,-1.349625e-05
30,31,8,7,3.892082e-06
30,31,9,8,-6.352965e-05
30,31,10,9,-3.189325e-05
30,31,11,10,-8.187974e-06
30,31,12,11,-9.877903e-06
30,31,13,12,4.059916e-05
30,31,14,13,-1.411670e-05
30,31,15,14,-7.277568e-06
30,31,16,15,4.885028e-05
30,31,17,16,3.647823e-05
30,31,18,17,1.380018e-05
30,31,19,18,1.527666e-05
30,31,20,19,5.771259e-06
30,31,21,20,-1.220794e-05
30,31,22,21,-6.525329e-05
30,31,23,22,-1.186789e-05
30,31,24,23,-1.963680e-05
30,31,25,24,-3.759140e-05
30,31,26,25,-4.509593e-05
30,31,27,26,-1.130823e-04
30,31,28,27,-1.018200e-04
30,31,29,28,-9.928095e-05
31,0,2,1,-5.455804e-05
31,0,3,2,-3.451571e-05
31,0,4,3,-4.843763e-05
31,0,5,4,-4.820456e-05
31,0,6,5,-5.379993e-05
31,0,7,6,-2.445234e-05
31,0,8,7,-2.778888e-05
31,0,9,8,-2.063732e-05
31,0,10,9,-1.360979e-05
31,0,11,10,-1.575971e-05
31,0,12,11,-9.601285e-06
31,0,13,12,-5.696586e-06
31,0,14,13,-7.171214e-06
31,0,15,14,-1.301961e-05
31,0,16,15,1.161496e-06
31,0,17,16,-1.114716e-05
31,0,18,17,1.098172e-05
31,0,19,18,-3.971742e-06
31,0,20,19,-5.343988e-06
31,0,21,20,-6.848285e-06
31,0,22,21,-1.039248e-05
31,0,23,22,-1.194955e-05
31,0,24,23,-1.551087e-05
31,0,25,24,-2.484880e-05
31,0,26,25,-2.866462e-05
31,0,27,26,-3.351141e-05
31,0,28,27,-6.143091e-05
31,0,29,28,-4.743801e-05
31,0,30,29,-8.340199e-05
