sin+,sin-,v_high,v_low,voltage
17,18,29,13,1.644664e-04
17,18,30,14,1.694847e-04
17,18,31,15,1.488729e-04
17,18,0,16,3.314892e-04
17,18,3,19,-5.204571e-04
17,18,4,20,-3.099403e-04
17,18,5,21,-2.179906e-04
17,18,6,22,-1.923218e-04
17,18,7,23,-1.195885e-04
17,18,8,24,-1.356909e-04
17,18,9,25,-1.208936e-04
17,18,10,26,-1.348466e-04
17,18,11,27,-1.529888e-04
17,18,12,28,-1.457788e-04
17,18,13,29,-1.641060e-04
17,18,14,30,-1.699970e-04
17,18,15,31,-2.040015e-04
18,19,16,0,-1.131433e-04
18,19,17,1,-2.937113e-04
18,19,20,4,3.677608e-04
18,19,21,5,1.993312e-04
18,19,22,6,1.743303e-04
18,19,23,7,1.067266e-04
18,19,24,8,1.080457e-04
18,19,25,9,8.176928e-05
18,19,26,10,1.152720e-04
18,19,27,11,1.327259e-04
18,19,28,12,1.040998e-04
18,19,29,13,9.895753e-05
18,19,30,14,9.881880e-05
18,19,31,15,9.358764e-05
18,19,0,16,1.022901e-04
18,19,1,17,2.878720e-04
18,19,4,20,-3.905750e-04
18,19,5,21,-2.404313e-04
18,19,6,22,-1.616926e-04
18,19,7,23,-1.117292e-04
18,19,8,24,-9.947152e-05
18,19,9,25,-9.240300e-05
18,19,10,26,-9.266849e-05
18,19,11,27,-9.286715e-05
18,19,12,28,-1.032859e-04
18,19,13,29,-1.299601e-04
18,19,14,30,-8.497121e-05
18,19,15,31,-7.608414e-05
19,20,16,0,-1.515083e-04
19,20,17,1,-1.937385e-04
19,20,18,2,-3.821105e-04
19,20,21,5,3.546250e-04
19,20,22,6,1.989370e-04
19,20,23,7,1.404719e-04
19,20,24,8,9.996541e-05
19,20,25,9,1.022956e-04
19,20,26,10,9.723380e-05
19,20,27,11,9.595539e-05
19,20,28,12,9.923274e-05
19,20,29,13,9.943605e-05
19,20,30,14,1.013565e-04
19,20,31,15,1.148298e-04
19,20,0,16,1.451956e-04
19,20,1,17,2.193174e-04
19,20,2,18,3.911266e-04
19,20,5,21,-3.616709e-04
19,20,6,22,-2.039455e-04
19,20,7,23,-1.383034e-04
19,20,8,24,-1.257776e-04
19,20,9,25,-9.681391e-05
19,20,10,26,-1.077687e-04
